GEOID,year,geometry,median_rent,population,poverty_total,poverty_below,race_total,race_white,race_black,race_native,race_asian,race_pi,race_other,race_mixed,education_no_diploma,education_high_school,education_associates,education_bachelors,education_masters,education_professional,education_doctorate,poverty_rate,race_white_share,race_black_share,race_asian_share,race_mixed_share,race_native_pi_other_share,edu_no_diploma_share,edu_high_school_share,edu_associates_share,edu_bachelors_share,edu_masters_share,edu_professional_share,edu_doctorate_share,edu_college_plus,edu_college_plus_share,has_resilience_project,proj_count,projval_total,onenyc_Infrastructure,onenyc_Buildings,onenyc_Coastal Defense,first_project_year,post_project,years_since_project,project_exposure_duration,post_project_lag1,post_project_lag2,post_project_lag3,post_project_lag4,post_project_lag5,evictions_count,eviction_commercial,eviction_residential,eviction_rate_per_1000,high_eviction_year,latitude,longitude
36005012701,2013,"POLYGON ((1013354.7370680904 240316.20548435263, 1013622.51506869 240416.7210610415, 1013881.1593290946 240516.13542670157, 1014163.4445366693 240519.03245542123, 1014442.4145408573 240517.19226323915, 1014698.401254741 240525.52783544228, 1015011.1517660118 240510.62051244342, 1015275.4628736438 240501.84891013158, 1015023.5652411885 240324.46014561204, 1014773.3111646766 240157.64185342772, 1014510.0623292322 239977.69381524267, 1014309.0235514857 239844.0964715826, 1014200.9081381077 239764.53725873717, 1014175.1863734613 239750.66070044608, 1014138.9134789392 239764.46074878445, 1014108.5235191508 239720.70289696095, 1014084.1930898058 239700.63442540355, 1014032.7667175484 239658.67247525998, 1013878.4633790012 239551.7327624765, 1013808.5006459706 239503.55492227193, 1013615.32937085 239494.57609442365, 1013346.0576210542 239477.1276123061, 1013354.7370680904 240316.20548435263))",353200.0,933.0,309.0,105.0,933.0,203.0,224.0,0.0,0.0,0.0,455.0,51.0,220.0,192.0,42.0,92.0,5.0,0.0,0.0,0.3398058252427184,0.217577706323687,0.240085744908896,0.0,0.0546623794212218,0.487674169346195,0.2357984994640943,0.2057877813504823,0.045016077170418,0.0986066452304394,0.0053590568060021,0.0,0.0,97.0,0.1039657020364415,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,240096.47447975364,1014049.034210065
36005012901,2013,"POLYGON ((1011407.5436740294 239026.015963726, 1011600.867478622 239639.7761071239, 1011982.1084795392 239519.61377987015, 1012238.20328077 239444.12605688153, 1012440.7939521413 239445.81812930616, 1012665.8034559226 239446.80948774546, 1012795.3331403952 239444.0469600105, 1013075.9543248144 239460.40980608482, 1013346.0576210542 239477.1276123061, 1013615.32937085 239494.57609442365, 1013808.5006459706 239503.55492227193, 1013614.6495556212 239370.33647601996, 1013493.5252044114 239287.8499942304, 1013343.0875147443 239184.5617417019, 1013072.6257959419 239000.97739727123, 1012791.3701358297 238813.7400155354, 1012518.693126328 238623.96556310554, 1012208.6637510895 238419.57763799035, 1011966.6815175663 238246.2399925045, 1011749.2979432562 238100.6222327431, 1011692.3243845172 238062.30235899292, 1011484.8873762097 237929.45001831505, 1011570.3698226375 238213.72856918615, 1011693.6502534439 238602.61478056377, 1011757.9044753257 238809.26638733916, 1011376.9301987065 238929.43251107945, 1011407.5436740294 239026.015963726))",288900.0,1384.0,386.0,229.0,1384.0,206.0,587.0,0.0,7.0,0.0,572.0,12.0,215.0,338.0,70.0,7.0,19.0,0.0,0.0,0.5932642487046632,0.1488439306358381,0.4241329479768786,0.005057803468208,0.0086705202312138,0.4132947976878612,0.1553468208092485,0.2442196531791907,0.0505780346820809,0.005057803468208,0.0137283236994219,0.0,0.0,26.0,0.01878612716763,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,238999.45395836403,1012277.4987003776
36005013000,2013,"POLYGON ((1034376.7821378167 238752.9393573671, 1034927.1829293503 238405.41305182854, 1035013.0991060983 238350.57790158497, 1035357.4682502042 238192.81478326838, 1035712.8899463067 238046.01012447188, 1036130.9219624925 237874.56965830768, 1036463.3555348793 237739.02126789506, 1036604.6425434526 237680.66769752267, 1036833.4745181189 237585.70662847967, 1036823.0300919709 237551.80064587184, 1036569.695128166 237457.6180709337, 1036312.393965558 237404.96403763932, 1036008.3321689849 237343.8331249687, 1035607.9790401572 237266.83539120122, 1035331.7928937705 237242.20571728493, 1035185.938843079 237893.69752167727, 1034836.978196914 237730.10832868222, 1034722.1357983714 237984.54048094546, 1034600.3468095622 238253.1679157396, 1034376.7821378167 238752.9393573671))",451000.0,1089.0,449.0,17.0,1089.0,823.0,42.0,0.0,0.0,0.0,124.0,100.0,240.0,400.0,27.0,89.0,71.0,21.0,12.0,0.0378619153674833,0.7557392102846648,0.0385674931129476,0.0,0.0918273645546372,0.1138659320477502,0.2203856749311294,0.3673094582185491,0.024793388429752,0.0817263544536271,0.0651974288337924,0.0192837465564738,0.0110192837465564,193.0,0.1772268135904499,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,237826.4621564776,1035524.7188822002
36005013100,2013,"POLYGON ((1011666.1092462414 240929.23755674288, 1011981.1503963128 240841.06203272578, 1012421.6493540265 240915.8946442663, 1012754.5090989519 240974.941976817, 1013119.7414640773 241038.40445636728, 1013141.5641214332 241072.31378650578, 1013174.2493854878 241047.9421896746, 1013227.7077622407 241009.3863199726, 1013262.8865453628 240982.83180249945, 1013291.1397155835 240962.0984290341, 1013272.0986109927 240916.53351534274, 1013354.7370680904 240316.20548435263, 1013346.0576210542 239477.1276123061, 1013075.9543248144 239460.40980608482, 1012795.3331403952 239444.0469600105, 1012665.8034559226 239446.80948774546, 1012440.7939521413 239445.81812930616, 1012238.20328077 239444.12605688153, 1011982.1084795392 239519.61377987015, 1011600.867478622 239639.7761071239, 1011775.9689101459 240206.517838181, 1011468.6571597861 240305.6347907162, 1011666.1092462414 240929.23755674288))",427300.0,2249.0,737.0,220.0,2249.0,254.0,689.0,0.0,0.0,0.0,1289.0,17.0,505.0,499.0,181.0,60.0,57.0,0.0,0.0,0.2985074626865671,0.1129390840373499,0.3063583815028902,0.0,0.0075589150733659,0.5731436193863939,0.2245442418852823,0.2218763895064473,0.0804802134281903,0.0266785237883503,0.0253445975989328,0.0,0.0,117.0,0.0520231213872832,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,240211.0558432034,1012507.350731316
36005013100,2013,"POLYGON ((1011666.1092462414 240929.23755674288, 1011981.1503963128 240841.06203272578, 1012421.6493540265 240915.8946442663, 1012754.5090989519 240974.941976817, 1013119.7414640773 241038.40445636728, 1013141.5641214332 241072.31378650578, 1013174.2493854878 241047.9421896746, 1013227.7077622407 241009.3863199726, 1013262.8865453628 240982.83180249945, 1013291.1397155835 240962.0984290341, 1013272.0986109927 240916.53351534274, 1013354.7370680904 240316.20548435263, 1013346.0576210542 239477.1276123061, 1013075.9543248144 239460.40980608482, 1012795.3331403952 239444.0469600105, 1012665.8034559226 239446.80948774546, 1012440.7939521413 239445.81812930616, 1012238.20328077 239444.12605688153, 1011982.1084795392 239519.61377987015, 1011600.867478622 239639.7761071239, 1011775.9689101459 240206.517838181, 1011468.6571597861 240305.6347907162, 1011666.1092462414 240929.23755674288))",321900.0,1883.0,523.0,243.0,1883.0,223.0,759.0,8.0,73.0,0.0,751.0,69.0,391.0,389.0,106.0,36.0,24.0,0.0,11.0,0.4646271510516252,0.1184280403611258,0.4030801911842804,0.0387679235262878,0.0366436537440254,0.4030801911842804,0.2076473712161444,0.2065852363250132,0.0562931492299522,0.0191184280403611,0.012745618693574,0.0,0.0058417419012214,71.0,0.0377057886351566,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,240211.0558432034,1012507.350731316
36005013200,2013,"POLYGON ((1031995.7910280222 236312.54220705826, 1032232.7963078798 236420.85368930618, 1032468.137231087 236529.89286096397, 1032697.1184321938 236634.549578559, 1032943.8016538973 236744.70906138152, 1033190.1903988174 236862.5215399015, 1033441.2815050542 236980.71040964968, 1033677.1673857785 237088.66946071995, 1033915.5378114606 237198.82192592017, 1033631.127135402 237813.60587744857, 1033872.2651687476 237920.48457226998, 1034108.9688256951 238029.1782399507, 1034348.1696681678 238133.871681773, 1034600.3468095622 238253.1679157396, 1034722.1357983714 237984.54048094546, 1034836.978196914 237730.10832868222, 1035185.938843079 237893.69752167727, 1035331.7928937705 237242.20571728493, 1035076.9511733084 237202.32177985003, 1035179.3697272453 236936.20650680736, 1035285.980819681 236651.8836819634, 1035713.3861184233 236769.0104995103, 1035779.3696796482 236458.73574784535, 1035840.0460412333 236171.76746875903, 1035489.756018074 236103.6224178703, 1035638.7378049479 235683.12892789944, 1035978.7596362134 235636.48817466953, 1036490.4092189354 232761.14955565764, 1034796.1155491155 232900.74298889382, 1033130.2569344959 232540.27869883063, 1032320.8580051397 234865.31141790224, 1032252.1839723296 235016.73929423248, 1032233.6668202622 235141.670019183, 1032065.4905965383 235498.0231447287, 1031777.651195587 236181.31682047376, 1031995.7910280222 236312.54220705826))",426700.0,1189.0,410.0,75.0,1189.0,514.0,175.0,0.0,59.0,0.0,410.0,31.0,223.0,536.0,38.0,84.0,0.0,31.0,0.0,0.1829268292682926,0.432296047098402,0.1471825063078217,0.0496215306980656,0.0260723296888141,0.3448275862068966,0.1875525651808242,0.4507989907485282,0.031959629941127,0.0706476030277544,0.0,0.0260723296888141,0.0,115.0,0.0967199327165685,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,235069.6270288841,1034250.4717856734
36005013200,2013,"POLYGON ((1031995.7910280222 236312.54220705826, 1032232.7963078798 236420.85368930618, 1032468.137231087 236529.89286096397, 1032697.1184321938 236634.549578559, 1032943.8016538973 236744.70906138152, 1033190.1903988174 236862.5215399015, 1033441.2815050542 236980.71040964968, 1033677.1673857785 237088.66946071995, 1033915.5378114606 237198.82192592017, 1033631.127135402 237813.60587744857, 1033872.2651687476 237920.48457226998, 1034108.9688256951 238029.1782399507, 1034348.1696681678 238133.871681773, 1034600.3468095622 238253.1679157396, 1034722.1357983714 237984.54048094546, 1034836.978196914 237730.10832868222, 1035185.938843079 237893.69752167727, 1035331.7928937705 237242.20571728493, 1035076.9511733084 237202.32177985003, 1035179.3697272453 236936.20650680736, 1035285.980819681 236651.8836819634, 1035713.3861184233 236769.0104995103, 1035779.3696796482 236458.73574784535, 1035840.0460412333 236171.76746875903, 1035489.756018074 236103.6224178703, 1035638.7378049479 235683.12892789944, 1035978.7596362134 235636.48817466953, 1036490.4092189354 232761.14955565764, 1034796.1155491155 232900.74298889382, 1033130.2569344959 232540.27869883063, 1032320.8580051397 234865.31141790224, 1032252.1839723296 235016.73929423248, 1032233.6668202622 235141.670019183, 1032065.4905965383 235498.0231447287, 1031777.651195587 236181.31682047376, 1031995.7910280222 236312.54220705826))",477800.0,1407.0,430.0,20.0,1407.0,521.0,155.0,0.0,271.0,0.0,460.0,0.0,90.0,384.0,147.0,135.0,94.0,0.0,0.0,0.0465116279069767,0.3702914001421464,0.1101634683724235,0.1926083866382373,0.0,0.3269367448471926,0.0639658848614072,0.2729211087420042,0.1044776119402985,0.0959488272921108,0.0668088130774697,0.0,0.0,229.0,0.1627576403695806,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,235069.6270288841,1034250.4717856734
36005013200,2013,"POLYGON ((1031995.7910280222 236312.54220705826, 1032232.7963078798 236420.85368930618, 1032468.137231087 236529.89286096397, 1032697.1184321938 236634.549578559, 1032943.8016538973 236744.70906138152, 1033190.1903988174 236862.5215399015, 1033441.2815050542 236980.71040964968, 1033677.1673857785 237088.66946071995, 1033915.5378114606 237198.82192592017, 1033631.127135402 237813.60587744857, 1033872.2651687476 237920.48457226998, 1034108.9688256951 238029.1782399507, 1034348.1696681678 238133.871681773, 1034600.3468095622 238253.1679157396, 1034722.1357983714 237984.54048094546, 1034836.978196914 237730.10832868222, 1035185.938843079 237893.69752167727, 1035331.7928937705 237242.20571728493, 1035076.9511733084 237202.32177985003, 1035179.3697272453 236936.20650680736, 1035285.980819681 236651.8836819634, 1035713.3861184233 236769.0104995103, 1035779.3696796482 236458.73574784535, 1035840.0460412333 236171.76746875903, 1035489.756018074 236103.6224178703, 1035638.7378049479 235683.12892789944, 1035978.7596362134 235636.48817466953, 1036490.4092189354 232761.14955565764, 1034796.1155491155 232900.74298889382, 1033130.2569344959 232540.27869883063, 1032320.8580051397 234865.31141790224, 1032252.1839723296 235016.73929423248, 1032233.6668202622 235141.670019183, 1032065.4905965383 235498.0231447287, 1031777.651195587 236181.31682047376, 1031995.7910280222 236312.54220705826))",453500.0,1886.0,540.0,73.0,1886.0,1104.0,320.0,0.0,0.0,0.0,461.0,1.0,146.0,812.0,128.0,123.0,13.0,81.0,0.0,0.1351851851851851,0.5853658536585366,0.1696712619300106,0.0,0.0005302226935312,0.2444326617179215,0.0774125132555673,0.4305408271474019,0.0678685047720042,0.0652173913043478,0.0068928950159066,0.0429480381760339,0.0,217.0,0.1150583244962884,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,235069.6270288841,1034250.4717856734
36005013200,2013,"POLYGON ((1031995.7910280222 236312.54220705826, 1032232.7963078798 236420.85368930618, 1032468.137231087 236529.89286096397, 1032697.1184321938 236634.549578559, 1032943.8016538973 236744.70906138152, 1033190.1903988174 236862.5215399015, 1033441.2815050542 236980.71040964968, 1033677.1673857785 237088.66946071995, 1033915.5378114606 237198.82192592017, 1033631.127135402 237813.60587744857, 1033872.2651687476 237920.48457226998, 1034108.9688256951 238029.1782399507, 1034348.1696681678 238133.871681773, 1034600.3468095622 238253.1679157396, 1034722.1357983714 237984.54048094546, 1034836.978196914 237730.10832868222, 1035185.938843079 237893.69752167727, 1035331.7928937705 237242.20571728493, 1035076.9511733084 237202.32177985003, 1035179.3697272453 236936.20650680736, 1035285.980819681 236651.8836819634, 1035713.3861184233 236769.0104995103, 1035779.3696796482 236458.73574784535, 1035840.0460412333 236171.76746875903, 1035489.756018074 236103.6224178703, 1035638.7378049479 235683.12892789944, 1035978.7596362134 235636.48817466953, 1036490.4092189354 232761.14955565764, 1034796.1155491155 232900.74298889382, 1033130.2569344959 232540.27869883063, 1032320.8580051397 234865.31141790224, 1032252.1839723296 235016.73929423248, 1032233.6668202622 235141.670019183, 1032065.4905965383 235498.0231447287, 1031777.651195587 236181.31682047376, 1031995.7910280222 236312.54220705826))",398600.0,1764.0,566.0,52.0,1764.0,771.0,155.0,12.0,71.0,0.0,665.0,90.0,212.0,648.0,152.0,168.0,112.0,16.0,0.0,0.0918727915194346,0.4370748299319728,0.0878684807256235,0.0402494331065759,0.0510204081632653,0.3837868480725623,0.1201814058956916,0.3673469387755102,0.0861678004535147,0.0952380952380952,0.0634920634920634,0.0090702947845804,0.0,296.0,0.1678004535147392,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,235069.6270288841,1034250.4717856734
36005013200,2013,"POLYGON ((1031995.7910280222 236312.54220705826, 1032232.7963078798 236420.85368930618, 1032468.137231087 236529.89286096397, 1032697.1184321938 236634.549578559, 1032943.8016538973 236744.70906138152, 1033190.1903988174 236862.5215399015, 1033441.2815050542 236980.71040964968, 1033677.1673857785 237088.66946071995, 1033915.5378114606 237198.82192592017, 1033631.127135402 237813.60587744857, 1033872.2651687476 237920.48457226998, 1034108.9688256951 238029.1782399507, 1034348.1696681678 238133.871681773, 1034600.3468095622 238253.1679157396, 1034722.1357983714 237984.54048094546, 1034836.978196914 237730.10832868222, 1035185.938843079 237893.69752167727, 1035331.7928937705 237242.20571728493, 1035076.9511733084 237202.32177985003, 1035179.3697272453 236936.20650680736, 1035285.980819681 236651.8836819634, 1035713.3861184233 236769.0104995103, 1035779.3696796482 236458.73574784535, 1035840.0460412333 236171.76746875903, 1035489.756018074 236103.6224178703, 1035638.7378049479 235683.12892789944, 1035978.7596362134 235636.48817466953, 1036490.4092189354 232761.14955565764, 1034796.1155491155 232900.74298889382, 1033130.2569344959 232540.27869883063, 1032320.8580051397 234865.31141790224, 1032252.1839723296 235016.73929423248, 1032233.6668202622 235141.670019183, 1032065.4905965383 235498.0231447287, 1031777.651195587 236181.31682047376, 1031995.7910280222 236312.54220705826))",431000.0,1154.0,516.0,0.0,1154.0,570.0,135.0,0.0,0.0,0.0,410.0,39.0,176.0,335.0,92.0,237.0,38.0,32.0,23.0,0.0,0.4939341421143847,0.1169844020797227,0.0,0.0337954939341421,0.3552859618717504,0.1525129982668977,0.2902946273830156,0.0797227036395147,0.205372616984402,0.0329289428076256,0.0277296360485268,0.0199306759098786,330.0,0.2859618717504332,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,235069.6270288841,1034250.4717856734
36005013300,2013,"POLYGON ((1010340.3463394743 239255.10471066425, 1010420.3352401806 239508.76918222947, 1010563.7570358844 239965.80257261873, 1010703.5687235943 239921.86998941904, 1011064.3128248237 239808.5932636245, 1011281.0933455144 239740.3387089272, 1011554.0780685752 239654.29683182747, 1011582.594939789 239645.22054921556, 1011600.867478622 239639.7761071239, 1011407.5436740294 239026.015963726, 1011376.9301987065 238929.43251107945, 1011757.9044753257 238809.26638733916, 1011693.6502534439 238602.61478056377, 1011570.3698226375 238213.72856918615, 1011189.3883418513 238332.8045994262, 1011129.02847531 238352.77610985673, 1010877.8976053207 238437.38938271272, 1010572.2250163744 238539.0697944103, 1010361.2488259645 238606.6082372597, 1010140.3208309431 238663.936466689, 1010340.3463394743 239255.10471066425))",269800.0,1813.0,454.0,127.0,1813.0,27.0,795.0,0.0,52.0,0.0,903.0,36.0,464.0,443.0,112.0,85.0,0.0,10.0,11.0,0.2797356828193832,0.014892443463872,0.4384997242140099,0.0286817429674572,0.0198565912851627,0.4980694980694981,0.2559293987865416,0.24434638720353,0.0617760617760617,0.0468836183121897,0.0,0.005515719801434,0.0060672917815774,106.0,0.0584666298952013,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,239068.33969627705,1010962.4757073232
36005013300,2013,"POLYGON ((1010340.3463394743 239255.10471066425, 1010420.3352401806 239508.76918222947, 1010563.7570358844 239965.80257261873, 1010703.5687235943 239921.86998941904, 1011064.3128248237 239808.5932636245, 1011281.0933455144 239740.3387089272, 1011554.0780685752 239654.29683182747, 1011582.594939789 239645.22054921556, 1011600.867478622 239639.7761071239, 1011407.5436740294 239026.015963726, 1011376.9301987065 238929.43251107945, 1011757.9044753257 238809.26638733916, 1011693.6502534439 238602.61478056377, 1011570.3698226375 238213.72856918615, 1011189.3883418513 238332.8045994262, 1011129.02847531 238352.77610985673, 1010877.8976053207 238437.38938271272, 1010572.2250163744 238539.0697944103, 1010361.2488259645 238606.6082372597, 1010140.3208309431 238663.936466689, 1010340.3463394743 239255.10471066425))",121200.0,1546.0,605.0,185.0,1546.0,64.0,861.0,0.0,0.0,0.0,600.0,21.0,336.0,643.0,25.0,114.0,28.0,0.0,0.0,0.3057851239669421,0.0413971539456662,0.556921086675291,0.0,0.0135834411384217,0.3880983182406209,0.2173350582147477,0.4159120310478654,0.0161707632600258,0.0737386804657179,0.0181112548512289,0.0,0.0,142.0,0.0918499353169469,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,239068.33969627705,1010962.4757073232
36005013500,2013,"POLYGON ((1010566.5678559513 240690.83573464607, 1010858.7272649255 241025.25152359885, 1010966.7994110307 241148.88058585272, 1011262.2633995113 241488.04134289044, 1011294.5715122597 241551.47199413364, 1011499.9919064423 241482.11367708253, 1011773.2457224976 241386.23742541435, 1011805.9142770936 241374.98009286387, 1011939.6358963285 241327.4043252551, 1011992.5152700961 241308.88359930692, 1012112.3941006166 241266.758001416, 1012493.3353336395 241146.60330575646, 1012421.6493540265 240915.8946442663, 1011981.1503963128 240841.06203272578, 1011666.1092462414 240929.23755674288, 1011468.6571597861 240305.6347907162, 1011775.9689101459 240206.517838181, 1011600.867478622 239639.7761071239, 1011582.594939789 239645.22054921556, 1011554.0780685752 239654.29683182747, 1011281.0933455144 239740.3387089272, 1011064.3128248237 239808.5932636245, 1010703.5687235943 239921.86998941904, 1010563.7570358844 239965.80257261873, 1010737.1887637017 240560.95331772903, 1010519.3077355814 240631.397580161, 1010566.5678559513 240690.83573464607))",272200.0,955.0,320.0,141.0,955.0,31.0,487.0,0.0,0.0,0.0,416.0,21.0,165.0,316.0,0.0,33.0,18.0,0.0,0.0,0.440625,0.0324607329842931,0.5099476439790576,0.0,0.0219895287958115,0.4356020942408377,0.1727748691099476,0.3308900523560209,0.0,0.0345549738219895,0.018848167539267,0.0,0.0,51.0,0.0534031413612565,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,240639.34030769265,1011345.0028365748
36005013500,2013,"POLYGON ((1010566.5678559513 240690.83573464607, 1010858.7272649255 241025.25152359885, 1010966.7994110307 241148.88058585272, 1011262.2633995113 241488.04134289044, 1011294.5715122597 241551.47199413364, 1011499.9919064423 241482.11367708253, 1011773.2457224976 241386.23742541435, 1011805.9142770936 241374.98009286387, 1011939.6358963285 241327.4043252551, 1011992.5152700961 241308.88359930692, 1012112.3941006166 241266.758001416, 1012493.3353336395 241146.60330575646, 1012421.6493540265 240915.8946442663, 1011981.1503963128 240841.06203272578, 1011666.1092462414 240929.23755674288, 1011468.6571597861 240305.6347907162, 1011775.9689101459 240206.517838181, 1011600.867478622 239639.7761071239, 1011582.594939789 239645.22054921556, 1011554.0780685752 239654.29683182747, 1011281.0933455144 239740.3387089272, 1011064.3128248237 239808.5932636245, 1010703.5687235943 239921.86998941904, 1010563.7570358844 239965.80257261873, 1010737.1887637017 240560.95331772903, 1010519.3077355814 240631.397580161, 1010566.5678559513 240690.83573464607))",323900.0,1085.0,368.0,114.0,1085.0,61.0,355.0,26.0,0.0,0.0,427.0,216.0,133.0,296.0,23.0,123.0,34.0,0.0,18.0,0.3097826086956521,0.056221198156682,0.3271889400921659,0.0,0.1990783410138248,0.4175115207373271,0.1225806451612903,0.2728110599078341,0.0211981566820276,0.1133640552995391,0.0313364055299539,0.0,0.016589861751152,175.0,0.1612903225806451,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,240639.34030769265,1011345.0028365748
36005013800,2013,"POLYGON ((1034306.9419091789 238932.0488877975, 1034499.1530284606 239002.39922255714, 1034820.2454944081 238851.8669622403, 1035135.4532302872 238737.760310061, 1034993.803713797 239238.42692819302, 1034963.3685129773 239366.24558304183, 1034958.4291903238 239875.21431614607, 1034884.0308945627 240248.50451642147, 1034529.1939452558 240931.99153674033, 1034644.1668353421 241006.55509738074, 1034696.6783878703 241040.54769389716, 1034801.4243047227 241108.5326526572, 1035041.6069693522 240728.6664239585, 1035136.5509604613 240588.23130359786, 1035225.389073265 240456.52781852512, 1035621.6178405191 239843.45584394826, 1035781.376873247 240072.23437148434, 1039913.8482297293 240841.014228326, 1046522.003968165 242068.87591458208, 1045082.6459710418 240433.35208842388, 1045437.9401036798 235083.22504208353, 1045272.8318083191 234913.02802582402, 1042191.2377550042 235974.79715854596, 1040340.1389500429 236613.13461117225, 1040314.7190396541 236593.40162916048, 1040280.7326533694 236567.45514990782, 1040047.2835886537 236734.147432202, 1040023.2483894759 236714.0536046525, 1039992.2764754342 236701.2305905077, 1039961.280251946 236698.97332967428, 1039758.4897856239 236775.01897228952, 1039524.3612821249 236877.9557794922, 1039286.0952698905 236975.42040227778, 1039041.1947408938 237069.95767771077, 1038987.1987924023 237079.3084785441, 1038902.2768667183 237055.43501285728, 1038829.0424129111 237003.89854737648, 1038737.3778946066 236900.94938192194, 1038656.127009304 236844.29471467278, 1038519.286258809 236766.74863545873, 1038371.0878251725 236692.82134720753, 1038190.4889684467 236998.4618522123, 1038073.8295213892 237056.4965012942, 1037934.1960804934 237114.84517064222, 1037977.8606112893 237145.91052378292, 1037805.0797785424 237173.94654599478, 1037690.3813176617 237222.1502762461, 1036957.3138267784 237532.78233348313, 1036833.4745181189 237585.70662847967, 1036604.6425434526 237680.66769752267, 1036463.3555348793 237739.02126789506, 1036130.9219624925 237874.56965830768, 1035712.8899463067 238046.01012447188, 1035357.4682502042 238192.81478326838, 1035013.0991060983 238350.57790158497, 1034927.1829293503 238405.41305182854, 1034376.7821378167 238752.9393573671, 1034336.4362316763 238856.3276940986, 1034306.9419091789 238932.0488877975))",244600.0,1811.0,824.0,118.0,1811.0,1586.0,36.0,0.0,60.0,0.0,128.0,1.0,258.0,827.0,26.0,175.0,135.0,0.0,20.0,0.1432038834951456,0.8757592490336831,0.0198785201546107,0.0331308669243511,0.0005521811154058,0.0706791827719492,0.1424627277747101,0.4566537824406405,0.0143567090005521,0.0966316951960243,0.0745444505797901,0.0,0.011043622308117,330.0,0.1822197680839315,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,238712.73784533748,1041134.5414448892
36005013800,2013,"POLYGON ((1034306.9419091789 238932.0488877975, 1034499.1530284606 239002.39922255714, 1034820.2454944081 238851.8669622403, 1035135.4532302872 238737.760310061, 1034993.803713797 239238.42692819302, 1034963.3685129773 239366.24558304183, 1034958.4291903238 239875.21431614607, 1034884.0308945627 240248.50451642147, 1034529.1939452558 240931.99153674033, 1034644.1668353421 241006.55509738074, 1034696.6783878703 241040.54769389716, 1034801.4243047227 241108.5326526572, 1035041.6069693522 240728.6664239585, 1035136.5509604613 240588.23130359786, 1035225.389073265 240456.52781852512, 1035621.6178405191 239843.45584394826, 1035781.376873247 240072.23437148434, 1039913.8482297293 240841.014228326, 1046522.003968165 242068.87591458208, 1045082.6459710418 240433.35208842388, 1045437.9401036798 235083.22504208353, 1045272.8318083191 234913.02802582402, 1042191.2377550042 235974.79715854596, 1040340.1389500429 236613.13461117225, 1040314.7190396541 236593.40162916048, 1040280.7326533694 236567.45514990782, 1040047.2835886537 236734.147432202, 1040023.2483894759 236714.0536046525, 1039992.2764754342 236701.2305905077, 1039961.280251946 236698.97332967428, 1039758.4897856239 236775.01897228952, 1039524.3612821249 236877.9557794922, 1039286.0952698905 236975.42040227778, 1039041.1947408938 237069.95767771077, 1038987.1987924023 237079.3084785441, 1038902.2768667183 237055.43501285728, 1038829.0424129111 237003.89854737648, 1038737.3778946066 236900.94938192194, 1038656.127009304 236844.29471467278, 1038519.286258809 236766.74863545873, 1038371.0878251725 236692.82134720753, 1038190.4889684467 236998.4618522123, 1038073.8295213892 237056.4965012942, 1037934.1960804934 237114.84517064222, 1037977.8606112893 237145.91052378292, 1037805.0797785424 237173.94654599478, 1037690.3813176617 237222.1502762461, 1036957.3138267784 237532.78233348313, 1036833.4745181189 237585.70662847967, 1036604.6425434526 237680.66769752267, 1036463.3555348793 237739.02126789506, 1036130.9219624925 237874.56965830768, 1035712.8899463067 238046.01012447188, 1035357.4682502042 238192.81478326838, 1035013.0991060983 238350.57790158497, 1034927.1829293503 238405.41305182854, 1034376.7821378167 238752.9393573671, 1034336.4362316763 238856.3276940986, 1034306.9419091789 238932.0488877975))",394300.0,1229.0,427.0,13.0,1229.0,791.0,56.0,0.0,27.0,0.0,338.0,17.0,40.0,532.0,9.0,140.0,118.0,0.0,0.0,0.0304449648711943,0.6436126932465419,0.0455655004068348,0.0219690805532953,0.0138323840520748,0.275020341741253,0.032546786004882,0.4328722538649308,0.0073230268510984,0.113913751017087,0.0960130187144019,0.0,0.0,258.0,0.209926769731489,0,0,0.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.0,0,238712.73784533748,1041134.5414448892
